Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3b86fb659fcd3a3627d48538dd930d77f656dfedda41dd640e1725d383f769f2,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a84d2739ff05719414f998c90fffbaca3ed66226691d96c860b7fe113acf757a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.091759,51.449373,On or near Burbage Road,E01004074,Southwark 031D,Investigation complete; no suspect identified
a84d2739ff05719414f998c90fffbaca3ed66226691d96c860b7fe113acf757a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.091759,51.449373,On or near Burbage Road,E01004074,Southwark 031D,Investigation complete; no suspect identified
66a1075e1ae74a46efffad71db6be558bf6f0bdfadcc67c2fab6323203cd9c79,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.06119,51.466354,On or near Linacre Close,E01004068,Southwark 026E,Investigation complete; no suspect identified
cdf9a563f1a36dd5613108e5260103545f1b35cb4588b6e7eaae49c6f2916103,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.077044,51.423153,On or near Spinney Gardens,E01003948,Southwark 033D,Investigation complete; no suspect identified
a7d7e55edf46c13e2a545b6a01514e6d212d7a92c100c403f56d20bf7caeeb8f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.334267,51.59379,On or near ,E01002179,Harrow 013A,Investigation complete; no suspect identified
ec176b4ba6077501c925565d17dc5088d5e9496182bfa01d647134a4cf4001f3,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.108296,51.475127,On or near Eythorne Road,E01003187,Lambeth 007E,Investigation complete; no suspect identified
2d0580a903310d9d9a4cb6af05b6ea315fe984c41043cb295508f56d083ccfd4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.132348,51.456682,On or near Briarwood Road,E01003027,Lambeth 019B,Investigation complete; no suspect identified
01bedbb6f51983f849dfc4a36734ef82d097d81e33fb6375e9280ea4c2fc8f0f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.129415,51.459054,On or near Magnolia Place,E01003029,Lambeth 017A,Investigation complete; no suspect identified
0a5aedee696fcb13ccc183517883c4335bd3e0723e56577a818bc5f2b9b5380f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.147839,51.45271,On or near Clapham South,E01004476,Wandsworth 021C,Investigation complete; no suspect identified
2698bdb563bfe5bc7c089b7dac34b473b734e2672f5538d26bf42ead11364f15,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.144561,51.55868,On or near Dartmouth Park Road,E01000910,Camden 003A,Investigation complete; no suspect identified
7c4bc2a2cbcab6b807e7631d5ea64436ebb642c4d19c4818adce050bf60f1e79,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.337707,51.585773,On or near Warrington Road,E01002182,Harrow 020D,Investigation complete; no suspect identified
3d8f0b1d47547da51feab801f5a2b4103afaed0bf1c1fe187bf45214dab9e3b4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.302577,51.562034,On or near Llanover Road,E01000577,Brent 007E,Investigation complete; no suspect identified
2bb25a19714b9acc05493851e6e8d5881bf0a5a047d636df90bef496e8eb7bd2,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.205897,51.533511,On or near Claremont Road,E01000583,Brent 032D,Investigation complete; no suspect identified
a1e713bf63654fade019525e6ab6863d4e16e1d5d3cec59b2fdca62557f60425,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.179027,51.568651,On or near ,E01002248,Havering 017C,Investigation complete; no suspect identified
64cd6fcdd16490bf9e5cf6f80d3f1baf61520509616f26cfe66a764c3a8f9509,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.217608,51.523382,On or near Springfarm Close,E01002348,Havering 029C,Investigation complete; no suspect identified
22007dd333cc61ce30de389d157ad659b3723fbffa2288b2b9d21d79d347bec5,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.238182,51.602165,On or near Penzance Road,E01002283,Havering 002D,Investigation complete; no suspect identified
0ef480e553e5aad2caad9b42af0dd9b71ad8bc1f451f80c02fd199ee603e3f47,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
3728beed9f75c42101372fd90a89e16b8484fb064ac2ea12c1befa9190acbec4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.106904,51.349332,On or near Blackford Close,E01001173,Croydon 028E,Investigation complete; no suspect identified
37b0ec7037381c96cb72e9d69bf522a9ba94ef6c5b3bde000d02f22f4136ffba,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.112951,51.413242,On or near Green Lane,E01001083,Croydon 003A,Investigation complete; no suspect identified
f8590dd7f4ce32d0a90f517e9a738f73bb5816bd3a8f59599a964362f5a9215e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.025177,51.41078,On or near ,E01000714,Bromley 006D,Investigation complete; no suspect identified
1a23d6009a2ace0ce5c02e6cd84c1f6c1e12aa582fcd85c4461fad8705cee4c6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.012757,51.411011,On or near Springbourne Court,E01000713,Bromley 012B,Investigation complete; no suspect identified
a0a3d8f09779f65303e04aacc3fde87058f8300c805f1242b8fed2636d184742,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.016155,51.452075,On or near ,E01003291,Lewisham 012D,Investigation complete; no suspect identified
84133f965edaf1e031fc8ad45e5791dec80e928f054696eb4e22556acb91b1e8,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.116318,51.588597,On or near Cross Lane,E01033085,Haringey 020E,Investigation complete; no suspect identified
b17630cf86336b27302192889996db54d87a618917858db96275c6b2b198f5f6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.13711,51.59026,On or near Springfield Avenue,E01002020,Haringey 021A,Investigation complete; no suspect identified
052659e6c86e907d6163c7923ec6bbab85152b2ede509879a759cb2b8323417b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.117477,51.556378,On or near Holloway Road,E01002763,Islington 007D,Investigation complete; no suspect identified
e69d19c13c85bc4e4e640e9c275aab9c69456d60138ea8ceee1ba11940af8c49,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.127945,51.54981,On or near Camden Road,E01002764,Islington 010A,Investigation complete; no suspect identified
294cd799888a42c1200b5c696dbd64a02620fc663aaef31f0e15d61817454235,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.117301,51.548057,On or near Watkinson Road,E01002765,Islington 015D,Investigation complete; no suspect identified
d78c55992c0caa7200345b6d3e7a6c157d67e00538c16137c60011b1611f8801,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.20553,51.605489,On or near Mallow Mead,E01000257,Barnet 017B,Investigation complete; no suspect identified
aac0a999a16cbeda6f31fd1e090c3c45246a771c27c59688b984324226468011,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.166154,51.458636,On or near Mallinson Road,E01004552,Wandsworth 008C,Investigation complete; no suspect identified
73d5f820e0b118fb33880c2d612fba9a277da4665eaaeacf0f4c984eafd48280,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.111947,51.62857,On or near Oaklands,E01001568,Enfield 022D,Investigation complete; no suspect identified
3178641174981ec12d20da54abaa26b935a08cc080ad8273999c344f45651e82,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.136579,51.517476,On or near ,E01004763,Westminster 013B,Investigation complete; no suspect identified
3178641174981ec12d20da54abaa26b935a08cc080ad8273999c344f45651e82,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.136579,51.517476,On or near ,E01004763,Westminster 013B,Investigation complete; no suspect identified
ccda90943fb6246ff3cb88ef217f075d090b6164bc92520de5c10583c1ae26df,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.197516,51.527762,On or near Walterton Road,E01004678,Westminster 005D,Investigation complete; no suspect identified
1a59719679b5a00b806b0c15ea9b5706c6eacd9d7a6e0a72747161dd83ad116c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.156659,51.516714,On or near Portman Close,E01004714,Westminster 011B,Investigation complete; no suspect identified
73e208afb8d38c5535fd1f3708a99bb38e09c229aae50db1e6e30c8078b2d1b8,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.166794,51.518228,On or near ,E01004663,Westminster 012E,Investigation complete; no suspect identified
65a84eb1402abeeedfa91e01a8904f7e04dc3e009cb8a1515ef07d60c2453cb8,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.052026,51.542549,On or near Frampton Park Road,E01001838,Hackney 019E,Investigation complete; no suspect identified
9a48d22a1126c60cba1491f6c8d74a4f93cb5505e3d9d9e6c0ebfca4879b50cc,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.017478,51.597138,On or near Malmesbury Road,E01003669,Redbridge 007B,Investigation complete; no suspect identified
9932311304897403d8424c744d9602a9563f4461446babb62e7f8aed28506cc9,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.021732,51.581067,On or near High Street,E01003776,Redbridge 014C,Investigation complete; no suspect identified
c7accc99280383bc8d3826fbc98ffd3ab1346f4e8cdfeb1050c35e5134d63af7,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.141538,51.346587,On or near The Drive,E01004084,Sutton 024A,Investigation complete; no suspect identified
227b1c71ce52160125ee63b7123b857167424bedbdc15403ae8c2a6025aa8eb7,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.01001,51.57178,On or near Keats Road,E01033153,Waltham Forest 020G,Investigation complete; no suspect identified
e323ab27e58c5ccaa3c05a97a3e719822aa432d8a1c0659671c26542c500fed1,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.077877,51.524577,On or near Anning Street,E01033708,Hackney 027G,Investigation complete; no suspect identified
9921975709c9a8d59ce7ab8f39bc3e2cc50a658176609a0ca4b3bb86a9246b3d,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.124243,51.414215,On or near Streatham High Road,E01001085,Croydon 004A,Investigation complete; no suspect identified
38c066864eeb37efb75f066d12e4a9157cc3f5697abbc074a7aec62ea5bd6dce,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.034463,51.376646,On or near ,E01001135,Croydon 025D,Investigation complete; no suspect identified
f5b527532a4736e0f8e0be472f2c015e1aac8212ec9c62897487306919d3092b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.108613,51.396392,On or near Bletchingley Close,E01000997,Croydon 009D,Investigation complete; no suspect identified
6c9ea5da95cfbeebe960add4f421f41992aa199b3bf7507ed3f558b90d4e52fb,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.114599,51.339232,On or near Woburn Avenue,E01001097,Croydon 037E,Investigation complete; no suspect identified
6c9ea5da95cfbeebe960add4f421f41992aa199b3bf7507ed3f558b90d4e52fb,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.114599,51.339232,On or near Woburn Avenue,E01001097,Croydon 037E,Investigation complete; no suspect identified
65796c8cd0f0b7d213adc5b49da9f5af5827bb42526c80454f6759e1d1086039,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.076745,51.389839,On or near Pickering Gardens,E01001193,Croydon 014E,Investigation complete; no suspect identified
275c5cb6fd361488311e1eaddce671c296801fbff3e2f561dfba0cedbbd67848,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.01978,51.345949,On or near ,E01001078,Croydon 032D,Investigation complete; no suspect identified
06ae95b234b37b0bbc5be2a8ebcad8630cb9c763fb7953b519776fc6a9178265,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.140073,51.319279,On or near Lion Green Road,E01001023,Croydon 041C,Investigation complete; no suspect identified
abc5da74624fa4e814b883d66343a27d970a6d615add879f32c2fa105a865552,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
fc121fbcb1f324bc7f5d83fdda6af5c0562d6a56e1c5b7029017bfa3c26ec82e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.01471,51.514559,On or near Chrisp Street,E01004246,Tower Hamlets 018B,Investigation complete; no suspect identified
6b5ed4a0ee48a4e1dc65d4432d12911153cf4c622b31e39739a3c4bed78690f5,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.063616,51.526024,On or near Derbyshire Street,E01004211,Tower Hamlets 013D,Investigation complete; no suspect identified
222b6a400e816bf1cf816fdbef8eca69f67a84eb888d3bcb098a7018035f3300,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.014181,51.340594,On or near ,E01001080,Croydon 036C,Investigation complete; no suspect identified
9eaca105f9e4a2d4991ea25a78a38ee29bca8ec8b85b98c2b1447ba708a2b340,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.099793,51.349037,On or near Brantwood Road,E01001095,Croydon 031D,Investigation complete; no suspect identified
2e7871f29f70343dcbcaa96df53bdfa33d672ed18efd77af78bc25911eb9bc7c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.05046,51.46882,On or near Gellatly Road,E01003343,Lewisham 006E,Investigation complete; no suspect identified
4bebc6dc2a965f7a9d3092455a0789ff32b1d6f1e59121d83795890a0e33db2c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.055127,51.431182,On or near The Peak,E01003329,Lewisham 033A,Investigation complete; no suspect identified
10af0b675efb4f6f7c1701fbf17b4fad4d7767dfa114dd6c3b76609554235b56,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.031319,51.415074,On or near Lawn Road,E01000711,Bromley 006C,Investigation complete; no suspect identified
dcbb4693c43bbffd49ce236f84156135949d84f882ef2a5fa166f8e95f9cf321,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.069479,51.497497,On or near Marine Street,E01004022,Southwark 004C,Investigation complete; no suspect identified
a217ea3e50bfc32e11788d64ba5e881eb1b747d13a1bb36bea9b28afd44c9ebc,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.07094,51.454347,On or near Vision Terrace,E01003955,Southwark 028B,Investigation complete; no suspect identified
4301f59608cfb183be4277dae2e626f6ff8966e9d6bd5b8a8b0beaaff27d86cb,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.085491,51.495637,On or near Prioress Street,E01003941,Southwark 006C,Investigation complete; no suspect identified
60b26060511abdd62431058cd2e93dd5b9d7554c49159f75f75892f70e19eda4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.054759,51.47979,On or near Patterdale Road,E01003988,Southwark 018B,Investigation complete; no suspect identified
fb9dd33a24c8bef474342f8d8d4f90df55b2d52c84c2fb0b97511d88095249b1,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.079877,51.487974,On or near Upnor Way,E01003966,Southwark 015B,Investigation complete; no suspect identified
d44cad65719baa877685c5be7af5ac6475e75510e7edd9848d85d5e7c13be292,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.100483,51.505458,On or near Farnham Place,E01003927,Southwark 002A,Investigation complete; no suspect identified
459761650eaccf906450c55c134352adea84b09180d5bb50001780da60698e47,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.104775,51.506553,On or near ,E01003934,Southwark 002C,Investigation complete; no suspect identified
600ad4b25237cffbe804d22e6b74be39700a16d2e465f231d0b07062cfbde5ac,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.122196,51.520592,On or near ,E01000914,Camden 028B,Investigation complete; no suspect identified
34416ffee849d87b87fe4863c54ce8097afcddc107443493732a0bc337637eeb,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.134257,51.523149,On or near Chenies Mews,E01000850,Camden 026A,Investigation complete; no suspect identified
ec7a7c150abcf2c50753525a55485fe082d992036fadc86ffcb682a8bfbb7877,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.144714,51.549249,On or near Azania Mews,E01000922,Camden 007E,Investigation complete; no suspect identified
7d21a057fc4156e91da4333832c02363f7fbb043af86e64f58496e1519eb89e6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.162009,51.548487,On or near Antrim Grove,E01000843,Camden 014A,Investigation complete; no suspect identified
bd04d2f1f2f69274e0fb687e831cbf05f8dcb4179a9a668b8d98d33902f116c4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.385162,51.497107,On or near Regina Road,E01001372,Ealing 037F,Investigation complete; no suspect identified
671e794057ba0f785e516b225038ac993bcafb6b9a89272c6301319781997e6f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.362481,51.532627,On or near Eastmead Avenue,E01001264,Ealing 010E,Investigation complete; no suspect identified
efe4fdce60ebcc8b41463bb4d109b5ccc4c35aa6ecb99c5d06b111125f451a0c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.315594,51.533402,On or near Coniston Avenue,E01001347,Ealing 007C,Investigation complete; no suspect identified
dcec24462c0a982868b2d69a2b61c5476f3248406cd317799bf49d8d3b23d8d3,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.334141,51.5093,On or near ,E01001252,Ealing 030B,Investigation complete; no suspect identified
009e49dc2bf6c40f46f96b257c68669c5977e6779bcd1c96a628ef9f2eb1b032,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.266129,51.501046,On or near Reynolds Road,E01001374,Ealing 040A,Investigation complete; no suspect identified
7773ab586225346358be72d386d30c4ea4136842dd0e1966d8ae1dece480279c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.137361,51.411313,On or near Hassocks Road,E01003413,Merton 017A,Investigation complete; no suspect identified
a0bfa7a75ac7ea0b73b784621dab1ea6e1992327a33c6f9186de90712d28d382,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.152299,51.546446,On or near St Silas Place,E01000905,Camden 012D,Investigation complete; no suspect identified
253c4cc12831cc6df85e7ec43589860800160a8ecc34eec755d08b42bc9650f7,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.109715,51.51951,On or near Brooke's Market,E01000917,Camden 027C,Investigation complete; no suspect identified
4e86d2d55428d9884a0dcc4e0923e2578ee1d22a2c865a4be2ef31bc1c455ae7,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.470388,51.515712,On or near Otterfield Road,E01002552,Hillingdon 025D,Investigation complete; no suspect identified
d14ad60532f8aed32ecd1ee77cb5e061a25c9d345361a345ed70b52c7ed44bb0,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.417872,51.506905,On or near ,E01002506,Hillingdon 027E,Investigation complete; no suspect identified
69efa6022648dbaae39a82bc5e172893b6e55b2011c6fae4000e1543788d332b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.436283,51.602918,On or near Lowswood Close,E01002473,Hillingdon 001A,Investigation complete; no suspect identified
7758c0ff37d7e43422de29599f697d573957dceb13a54afae49848aab2aefe20,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.384914,51.559123,On or near Diamond Road,E01002496,Hillingdon 033A,Investigation complete; no suspect identified
8553aca963635260c27cc3550e511a565602b2ddb2b8494b568a03ac8a299f4d,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.174145,51.534649,On or near St John's Wood,E01004649,Westminster 001B,Investigation complete; no suspect identified
792d0c1d7b8a455eaddeb329c5b253f48b7cf6202429b7a514226b5741624c74,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.169066,51.517852,On or near Junction Mews,E01033594,Westminster 015G,Suspect charged
928597b49fa12a6a70e8ff8482535d6b634ccabb0d47db73e0a4f4b602232de5,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.184434,51.472814,On or near ,E01001939,Hammersmith and Fulham 023C,Investigation complete; no suspect identified
928597b49fa12a6a70e8ff8482535d6b634ccabb0d47db73e0a4f4b602232de5,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.184434,51.472814,On or near ,E01001939,Hammersmith and Fulham 023C,Investigation complete; no suspect identified
928597b49fa12a6a70e8ff8482535d6b634ccabb0d47db73e0a4f4b602232de5,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.184434,51.472814,On or near ,E01001939,Hammersmith and Fulham 023C,Investigation complete; no suspect identified
6a831ac6513bbb24884e6f189af7dce62b85978d4e66ea9715d89ba69c745c0c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.188419,51.491445,On or near Collingham Gardens,E01002898,Kensington and Chelsea 017E,Investigation complete; no suspect identified
bfbcaae62665181e1c4c809a9efd0f638c601cb425e0fbf1188faff482169a62,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.180833,51.439171,On or near Dawnay Gardens,E01004497,Wandsworth 024C,Investigation complete; no suspect identified
a7d3deed22613dfa2d02428ef3ddd643f121af06e670b08f00839d2817e6fb76,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.169867,51.473055,On or near Shuttleworth Road,E01004580,Wandsworth 004C,Investigation complete; no suspect identified
a7d3deed22613dfa2d02428ef3ddd643f121af06e670b08f00839d2817e6fb76,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.169867,51.473055,On or near Shuttleworth Road,E01004580,Wandsworth 004C,Investigation complete; no suspect identified
a7d3deed22613dfa2d02428ef3ddd643f121af06e670b08f00839d2817e6fb76,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.169867,51.473055,On or near Shuttleworth Road,E01004580,Wandsworth 004C,Investigation complete; no suspect identified
ff1265b6cca2e66dcbcbe6b606ebd8cc3b0a1e3e7b59fa1127d22b63c656c556,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.167391,51.421273,On or near Longley Road,E01004529,Wandsworth 035E,Investigation complete; no suspect identified
6e9375cbed8c1e82c2ba78e7db7addc314c75f198e71ff2268bfd0cae40337cc,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.165033,51.434887,On or near Gateside Road,E01004618,Wandsworth 032D,Investigation complete; no suspect identified
9a7c190a3a0d7e46e5a9ffe5a80d8c0379727f8280e7c5affd0c79879323c80a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.164199,51.42233,On or near Bickersteth Road,E01004529,Wandsworth 035E,Investigation complete; no suspect identified
50f8b9240aaf3dcbe61d9e604b00f41ac85a5cd796187bb63bd77f80a762fcb5,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.169486,51.570343,On or near Byton Close,E01002247,Havering 017B,Investigation complete; no suspect identified
50f8b9240aaf3dcbe61d9e604b00f41ac85a5cd796187bb63bd77f80a762fcb5,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.169486,51.570343,On or near Byton Close,E01002247,Havering 017B,Investigation complete; no suspect identified
f7cc5a50f35b31946aa716dbc3b283cb6f0b299c6bdaa3d85dd0ae54b96b3afb,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.178213,51.581423,On or near Ingrave Road,E01002353,Havering 013B,Investigation complete; no suspect identified
de76fb26b265435e3f164887af3f99126b19eb9b63ec2b7429541b8f7e6bfd91,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.061547,51.550275,On or near Dersingham Avenue,E01003583,Newham 002D,Investigation complete; no suspect identified
adc34c2e98d15d33a052ba760b6d674736e817a556447453038ce7e6eac66c37,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.132681,51.513052,On or near Bourchier Street,E01004763,Westminster 013B,Investigation complete; no suspect identified
8743bcee1454a3c0cf2ea6ada94651e7e634af2a6c2505c3dda241ba8cb27ec1,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.172933,51.534324,On or near Kingsmill Terrace,E01004649,Westminster 001B,Investigation complete; no suspect identified
2c84f72333e21c8c13081c7e4bdae2eb84c4e51163cd4d8d6e609e1752210ace,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.070801,51.60872,On or near Pretoria Road,E01001554,Enfield 037C,Investigation complete; no suspect identified
1440538b86eff16ac6d1a71e4b37d44a0dbb7506badb34c80db3019a8443d7ce,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.000427,51.57877,On or near ,E01004363,Waltham Forest 019A,Investigation complete; no suspect identified
265dfd6c0e5bf55d2f738c787d4ef3d8e35d11ae77f1de746ef40f8feffdaa58,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.045626,51.56166,On or near Waterworks Lane,E01033705,Hackney 028D,Investigation complete; no suspect identified
dd514df99c486068506a41adeee7205cc9e315bc7ffce051685eb4d0fd1b85ef,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.103609,51.608431,On or near Manford Way,E01003720,Redbridge 002A,Investigation complete; no suspect identified
e3dc2fce09ecb08a7c4895a6f937ce864a9ff993ae96482e3903a64924dae7b9,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.030867,51.597545,On or near Roycroft Close,E01003762,Redbridge 009D,Investigation complete; no suspect identified
6f6aaf14fd249a81e497112d03d81bf4dac75801ad65b755b19aac7163b96548,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.033016,51.598785,On or near Lilian Gardens,E01003762,Redbridge 009D,Investigation complete; no suspect identified
bbd64b0fbd64a085365c8cb8cdaf6c607a42d72ee6ccb14553d0585d5a2676d5,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.021005,51.610224,On or near The Square,E01003750,Redbridge 001G,Investigation complete; no suspect identified
ed17fd77b1fed2c06c727ee90dc1fdba15a4034622c8299697f0695fd4c976e5,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.025276,51.577166,On or near ,E01003778,Redbridge 014E,Investigation complete; no suspect identified
dc9e89614c27caf3135e77dc8b1b59918f1ba8ecb9078971ce32ba779ff27d62,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.060415,51.578532,On or near Wycombe Road,E01003651,Redbridge 012D,Investigation complete; no suspect identified
15647caf0beb98e81b30314066f2d250bcd3d00e2e7c4a8939ad750871e656b1,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.026586,51.593492,On or near Eastwood Close,E01003668,Redbridge 007A,Investigation complete; no suspect identified
797a1d90ba0614916cc77a4a7bdc2479f03bb376ae1cfaf727f96c75c6ef9061,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.108507,51.463397,On or near ,E01000392,Bexley 016B,Investigation complete; no suspect identified
01c0127512b072aebefb31b27cc3af644e476bd55bed80e697411b47f99479c8,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.083047,51.431631,On or near Marechal Niel Avenue,E01000423,Bexley 025C,Investigation complete; no suspect identified
f0e52e613885ae5e4099fcec2f5f4072a12aa843fda2ff99b67691fd474436c2,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.099775,51.423707,On or near The Park,E01000428,Bexley 027D,Investigation complete; no suspect identified
f0e52e613885ae5e4099fcec2f5f4072a12aa843fda2ff99b67691fd474436c2,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.099775,51.423707,On or near The Park,E01000428,Bexley 027D,Investigation complete; no suspect identified
5e6db951c9da860005df53c39842f24745ff6badcb2c18336443ae822f9e00c8,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.087233,51.495352,On or near Goldfinch Road,E01001687,Greenwich 002A,Investigation complete; no suspect identified
7f2479450d00f116c1d96363cd95af51341221bcb569d46919166959efcc1f20,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.066566,51.482436,On or near Brookhill Road,E01001697,Greenwich 011C,Investigation complete; no suspect identified
29d713890e0e62f421884d50aa77d51f4f6efec513f4e4c5a6b0c7d12e48d1d9,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.066016,51.49265,On or near ,E01033737,Greenwich 004I,Investigation complete; no suspect identified
29d713890e0e62f421884d50aa77d51f4f6efec513f4e4c5a6b0c7d12e48d1d9,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.066016,51.49265,On or near ,E01033737,Greenwich 004I,Investigation complete; no suspect identified
