Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6c073e3f8c36c71cc1ad018cee89464520329878aa4b25d990eebd0fbb303f1c,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
bf4fd35cf88e9ebad00d58acafae2b5520ead7d576c1e42fbf98444d1ba3d0d4,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.018192,51.431966,On or near Orford Road,E01003352,Lewisham 030D,Investigation complete; no suspect identified
61fa28c852b3716ecff5c5cffc6347e58e8710c3bd3b76c984fccccd914236f7,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
abf5886349456e0a8ab8a76834324c36d12c3d87e6a7ef20f0ba388162c0fd4e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.095129,51.525353,On or near Mitchell Street,E01002706,Islington 023E,Investigation complete; no suspect identified
e2a08dad4dfa9a33f913fe656eba0904d2b84b2c5ae3c38e207e222773a1fbc3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.369359,51.608437,On or near Dove Park,E01002150,Harrow 006C,Investigation complete; no suspect identified
ac697b60b788da3a337c144033857bc9f71e97eda2722bf8ad4238924ac20e7b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.287973,51.417521,On or near Rosewood Court,E01002938,Kingston upon Thames 003B,Investigation complete; no suspect identified
86e733bac1fab209ddbbc1c4052395f1dd9b4911f33b62dac6f34f75aad21a45,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.186219,51.510925,On or near Fosbury Mews,E01004695,Westminster 017C,Investigation complete; no suspect identified
7850de2ec3620b0d31e939c0f67961ac3f6e86e90632385108c877cc26d7ba14,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.058873,51.533227,On or near Didsbury Close,E01003622,Newham 023D,Investigation complete; no suspect identified
8ac6cbac3e0544ecee51bb0a59c6948e90b57bad580b75a42b5a2b1d936e6597,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.074423,51.54289,On or near ,E01000012,Barking and Dagenham 015D,Investigation complete; no suspect identified
a2a729fb9004fb7ca7649f08c328e340482c3f5845adf4476facd94c0939e34b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.143126,51.517741,On or near Langham Place,E01004765,Westminster 013D,Investigation complete; no suspect identified
15f8cd7c34c7734966b09c7b34de4eab2e44d516c940e60b5ea11a8c7b247f26,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.073904,51.502579,On or near Curlew Street,E01032637,Southwark 003F,Investigation complete; no suspect identified
15f8cd7c34c7734966b09c7b34de4eab2e44d516c940e60b5ea11a8c7b247f26,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.073904,51.502579,On or near Curlew Street,E01032637,Southwark 003F,Investigation complete; no suspect identified
c8903c099fd187588217f54693f9620ad8c1ab99a0f4fb1d6e2ae3dfc6c8996f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.13645,51.526277,On or near ,E01000945,Camden 023B,Investigation complete; no suspect identified
c376e4ecf3e9686ae12198ba7c79298fcafce78e9e488502fcabdbbc2f208689,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.223454,51.403205,On or near ,E01003366,Merton 016A,Investigation complete; no suspect identified
627f1badd2012db9cb012ecef6710af288d3544787ec234c13599dbbe2df9356,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.127922,51.400884,On or near Huntingdon Close,E01003430,Merton 019B,Investigation complete; no suspect identified
abbb0e81bf3ce28352309ba7efca5353bf82aac3a6c5fb4fa2ec6d0cc813ae0a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.034782,51.516021,On or near Shaw Crescent,E01004285,Tower Hamlets 019B,Investigation complete; no suspect identified
aec2927584e28be4808fb49006d1b69a16f411969a7ab4a074c69a8869fbe1ac,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.097819,51.376244,On or near ,E01001045,Croydon 027C,Investigation complete; no suspect identified
ed276b35eb1d20b25b48a5ca17fbc2fd901d57f39c4331597d7386d9d2e8dcb3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.048066,51.681804,On or near Bullsmoor Way,E01001551,Enfield 002E,Investigation complete; no suspect identified
62f97706fe4fbc96a601eb0b923cda7c3dec51507811d32aff8a7d6c0a0f72b5,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.073183,51.579683,On or near A123,E01003653,Redbridge 015D,Investigation complete; no suspect identified
d53252e8b0784e8a66525756ac00d7b7b3f728c7c564490d33ccaa2e1cc0d61c,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
7d19c3c996b58ca8d59a3d1d8fbce6900543bb9b90b0e3ad7e7e7bebdf8f2a3f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.255088,51.494012,On or near Turnham Green Terrace Mews,E01002570,Hounslow 001B,Investigation complete; no suspect identified
5bec571dfd5c37deb4ecdb917d67c573baa2945e6b6fc21f0fc5a87c83e7731a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.107556,51.375323,On or near Cuthbert Road,E01001014,Croydon 024A,Investigation complete; no suspect identified
775f8c1c0d41ef413c4114718488137f721d6a6ec096cb5afef9cb73fc7a235c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.083595,51.49138,On or near Massinger Street,E01003961,Southwark 012B,Investigation complete; no suspect identified
0e927c9a0c9f7878e796e0f646918b03138411eb81c2a28a44b8d42f92521bf1,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.12926,51.435041,On or near Blakemore Road,E01003117,Lambeth 029B,Investigation complete; no suspect identified
95776f921133a5444e8a08e16a56073a69622535c7db900985e50f63bf139b24,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.142583,51.522948,On or near Greenwell Street,E01004715,Westminster 013A,Investigation complete; no suspect identified
0550ea87d991b2e3339570d2797d488ace375377be657de9a28bff31380f1533,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.159359,51.492164,On or near ,E01002859,Kensington and Chelsea 012C,Investigation complete; no suspect identified
5ad5d1c909e589987d552da34ee8556840d4a0edd007856c099e39e30862a443,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.194249,51.503558,On or near Gordon Place,E01002826,Kensington and Chelsea 008C,Investigation complete; no suspect identified
ba25d5884b6dc49570a8d09b9b2cff8284209e0abea1e5b8fbf4c5915403dc43,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.11968,51.534427,On or near Lavina Grove,E01002711,Islington 021B,Investigation complete; no suspect identified
31ad3efb0f6bf5865d6a0cb7ba51ca68736d98c0264c596e7749b63f0335733f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.032289,51.646299,On or near Gilda Avenue,E01001506,Enfield 014B,Investigation complete; no suspect identified
303cd15ce3814b3377b56441a567212cb735c7e515bff6de31449a4dcd3d2848,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.023746,51.576706,On or near Spratt Hall Road,E01003778,Redbridge 014E,Investigation complete; no suspect identified
343aaa2d39162a89c2e745ad090263c267df5701b4fe4b1d161d10dda08aa4d3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.336352,51.466669,On or near Fleming Way,E01002669,Hounslow 014B,Investigation complete; no suspect identified
4f7ae20911af8f210739e2e229795bc9b6e41c34df402feea7ffc7db1fb00e98,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.209367,51.522962,On or near Wornington Road,E01002853,Kensington and Chelsea 001B,Investigation complete; no suspect identified
2eea5ee404163d1a32e7fb46613a35cd52cbfe854f69b2c077d2e93e235f00ea,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.233447,51.62217,On or near Millers Close,E01000261,Barnet 017C,Investigation complete; no suspect identified
db837b7295415c164194ce67bfe023604808e8e9a6e65bd13161683a7f048cfd,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.029335,51.499624,On or near Nautical Drive,E01033577,Newham 037E,Investigation complete; no suspect identified
bafe8198450c08db2c486869c221cde62eade3e41c84113b6e197977695be673,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.116484,51.619138,On or near ,E01001527,Enfield 036F,Investigation complete; no suspect identified
19609542e85480c3f33abfae0c6b4a7aee8d06bfa4026be31ec597803be84098,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.074865,51.556356,On or near ,E01001830,Hackney 014C,Investigation complete; no suspect identified
ac826ef16d9bdea7044df1fe6e8d199c17e28b326b470ed8af70afba9638887f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.166015,51.348888,On or near Damson Way,E01004108,Sutton 024C,Investigation complete; no suspect identified
cc7c326446d2b30a9ff7ff381be744856d4084f75f4ff4241a8261af9b250c31,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.244003,51.593086,On or near Thonrey Close,E01033572,Barnet 030E,Investigation complete; no suspect identified
79d66545250a80ad0a8f0788b2aa2a0e7b71a47545895cbdc297e5fdd0b38cf3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.165574,51.516881,On or near Harrowby Street,E01004658,Westminster 012B,Investigation complete; no suspect identified
06fd6657b259b9a6159d5be52f497ad0613b8c9f7d1ce611c0f529665016f61b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.02961,51.478867,On or near Adolphus Street,E01003304,Lewisham 039D,Investigation complete; no suspect identified
be9ed54ae919acfdc55bafff1e119c7688706b01f3da449b97f28c7d49fd2c4c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.114856,51.576848,On or near Ferme Park Road,E01002060,Haringey 028D,Investigation complete; no suspect identified
255c104eaa578323a9b1395b4668ab1669d0c2b018ae9fb17d3b5a8c4be3844e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.257234,51.49667,On or near Newton Grove,E01001377,Ealing 034B,Investigation complete; no suspect identified
8b6ff250ace3d7adba5577ed1bcf927e127cead278d489e06cbe4fa651034148,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.298627,51.489616,On or near Clayponds Lane,E01002568,Hounslow 003D,Investigation complete; no suspect identified
18e6716753fb1b9d6b421b1a5fab8d055d0d3d18aeca3b8c0843848b9bdbb5f1,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.229737,51.548207,On or near Lechmere Road,E01000639,Brent 022C,Investigation complete; no suspect identified
18df2db9d4c41a9081534f822d40927a2ddac8fa7ce728980068a4c838b5e3a2,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.219998,51.385143,On or near Cleveland Rise,E01003418,Merton 025B,Investigation complete; no suspect identified
138b3fc881f3c4ca3ed583b4236b4f94c8b783ef8c0933ecf1e324c808d250b4,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.121746,51.435838,On or near Mountearl Gardens,E01003151,Lambeth 026E,Investigation complete; no suspect identified
efacc51025e083d7cfa2b3a52a95ad044fd16ea1b3230ea9f7ce48759c4b86c3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.062047,51.383914,On or near Manning Gardens,E01000992,Croydon 014A,Investigation complete; no suspect identified
7272ce22235aa8542758c838c8dbec27c0fd1b9bfb88273c87d00d898058a6f2,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.211163,51.606616,On or near Daventry Gardens,E01002313,Havering 001D,Investigation complete; no suspect identified
052dcafc8e6a27129cf5c4abb90b13b397c4cbc9c03af8cda6a64c5ff0134ed1,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.207972,51.497915,On or near Fairfax Place,E01002867,Kensington and Chelsea 009C,Investigation complete; no suspect identified
66f1cf85ec8a6182ea500e91d7a556cb61ceb13e2c761bef1e15846f657d2656,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.211963,51.524782,On or near Southern Row,E01002852,Kensington and Chelsea 001A,Investigation complete; no suspect identified
2e8bcd42bc5b2aa44f040016f1f02fc3679813bc54cba50f3a1c129f637de7f4,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.186016,51.490635,On or near Old Brompton Road,E01002898,Kensington and Chelsea 017E,Investigation complete; no suspect identified
abbda8d6a43b64fcda743c5a1d848b8c845ea907c90f3ea57d1dffd7d06b03fc,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.200466,51.512179,On or near Simon Close,E01002883,Kensington and Chelsea 006B,Investigation complete; no suspect identified
e78d7a9591a9d556e3fea2861ca1ccbc0b9aa30d465f5beebcfef329a509ddb5,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.025495,51.527115,On or near Alfred Street,E01004231,Tower Hamlets 004D,Investigation complete; no suspect identified
0d59b246753bfc5f50489d8833d35b5d45da425ce84ad4d8349ddc32522e2a9d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.025452,51.510451,On or near Birchfield Street,E01004253,Tower Hamlets 024B,Investigation complete; no suspect identified
cc2fe5a72d7f6ac5bfc6c302e8acacf97e2695429983b25e5c37fef2ca0cb1dc,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.054794,51.522272,On or near Wyllen Close,E01004206,Tower Hamlets 013B,Investigation complete; no suspect identified
37ab6e3464412718e762b7efad6b00186780abf8354761024e8b0cdfc9561c25,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.001063,51.539275,On or near ,E01033583,Newham 013G,Investigation complete; no suspect identified
fa0abc6c4129fccb6cdd9f4a6a29b6a4ea65b99beda271f9529b8ac74267c58f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.17391,51.477462,On or near Battersea Church Road,E01004583,Wandsworth 001D,Investigation complete; no suspect identified
ca2a4c35c5c82b14b01daeb9dd7b16589306c82b199837ec8c77a99a8456be3a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.257031,51.593316,On or near Cranesbill Close,E01000148,Barnet 030B,Investigation complete; no suspect identified
0bdb8dd88dcb687fc3d2dd24b7684cac21936a4b22e68eb85ad1c9fa5dd0f6a4,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.276458,51.61406,On or near Rectory Lane,E01000193,Barnet 018B,Investigation complete; no suspect identified
cdc12136fdecde966c8a4ddfda31b36b7e7f5bd31e0c5267dd5ef5f9cbd5b9e5,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.024013,51.521946,On or near Adine Road,E01003507,Newham 031A,Investigation complete; no suspect identified
97cc695a32c17ae012f0f01911885902e646e2fa3abb8ffd8cc8527e86563fc2,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.017008,51.521302,On or near Luton Road,E01003501,Newham 030B,Investigation complete; no suspect identified
185600ae3eb70ae8027585625e6c404d0fff15dfbcc071ccaa8370b1c3ab9076,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.179408,51.525603,On or near Clifton Road,E01004705,Westminster 007D,Investigation complete; no suspect identified
5ebdde98dad8e23b2f12acdafdba824bc6705e2df621384e7ee29d3d3ce7dd91,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.194653,51.515228,On or near ,E01004653,Westminster 014A,Investigation complete; no suspect identified
40c26a6da2ed6876351029d26c4c1e697fb52b9cba456180fd2b7b6ffc1b5b32,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.147534,51.494368,On or near Eccleston Place,E01004750,Westminster 023E,Investigation complete; no suspect identified
02363e4735b22d2f457bab0401d5c1159b2b3179816446177665b8c5ba05e53a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.220685,51.4922,On or near Chalk Hill Road,E01001898,Hammersmith and Fulham 013C,Investigation complete; no suspect identified
2e3fd1fa870f7505fc8214440bf51e3b8b8cf30998b6b4b96901ae134f920af9,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.106666,51.568709,On or near Blythswood Road,E01003769,Redbridge 022A,Investigation complete; no suspect identified
c9d837dfaa60a38f77b51b3f0c76a0917560a081907c90dfa1935146da46403b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.219613,51.587683,On or near Harmony Way,E01000245,Barnet 032E,Investigation complete; no suspect identified
31c3c2e44e113bb90cac48e51b8fc97feba1056cce5ffae5a709f2aa5eb121fe,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.140634,51.562997,On or near Dartmouth Park Hill,E01000907,Camden 001A,Investigation complete; no suspect identified
acdc4bf6d8d6f290efa96e5c5b08b44d79c7a1866c22bef6a33098298e224f05,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.345065,51.444689,On or near Hunting Gate Mews,E01003883,Richmond upon Thames 014B,Investigation complete; no suspect identified
adefe87b0a30acff56741dda92cca38b8efd2ecc5a1153c3e6f6d2b36e6fe514,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.221881,51.508108,On or near ,E01001943,Hammersmith and Fulham 004A,Investigation complete; no suspect identified
d712386bc405986eaf5b959395c2439eb10955ad0d39320ed3c728fd90e0154c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.212671,51.493427,On or near Auriol Road,E01001871,Hammersmith and Fulham 012E,Investigation complete; no suspect identified
e552c0138a331db0a0c06106743955174b34225d79357a0ac3beebb26179e271,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.034863,51.642934,On or near Ponders End,E01001506,Enfield 014B,Investigation complete; no suspect identified
4ba8c577985c9f204f32bc92fdc2e3148293459988677cfdbec4b1d1069fc9a4,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.171877,51.607475,On or near Hollybush Close,E01002307,Havering 003E,Investigation complete; no suspect identified
e07c6b9ad1f36cc4d1ab575403ce00b465fa91c36558ec5bc7c420da8082007e,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.035048,51.493652,On or near Herringham Road,E01001709,Greenwich 004B,Investigation complete; no suspect identified
96f733aca9686ff828ee2591bdd4fbe46be4fe56faf9653d74037a2dfb205cd6,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.05614,51.529254,On or near ,E01004203,Tower Hamlets 005C,Investigation complete; no suspect identified
54086e760cfb22b452e6dbe4cb7043ba96d21ac5e60ab7aa7eb0b4dcb52ec7d4,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.117288,51.476368,On or near Lett Road,E01003186,Lambeth 007D,Investigation complete; no suspect identified
553d22bc21855aeef5119ecb88b17f37759a8c43fc701debb7e3c183d392503c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.003183,51.54117,On or near Docklands Light Railway,E01033583,Newham 013G,Investigation complete; no suspect identified
4ef586161aaf0773e208a95d2330a2ab53b1acc228af9110b1e252dfbbe26cb5,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.374531,51.467001,On or near ,E01002664,Hounslow 017E,Investigation complete; no suspect identified
ba9ed1a0cc95542e458c727558243c011780b596778f6dd11c4b5e7cb8a83b9a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.137668,51.494661,On or near Coburg Close,E01004744,Westminster 020D,Investigation complete; no suspect identified
9d9dd5f702b77c2a3f27aa494e88862cd6694db91d58fe1f2a9ca6c49bacd474,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.042647,51.418546,On or near Beckett Walk,E01000804,Bromley 004D,Investigation complete; no suspect identified
ecf0e459fbc58e92052138511087f0267cfafe5acd72552c449df2fba7b74b84,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.001166,51.369559,On or near ,E01000760,Bromley 034B,Investigation complete; no suspect identified
fd768b8b9f702216945ef9eaab1be1b6a2e13452110abbe64d4d2ebd527ec55b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.143077,51.425702,On or near Pendle Road,E01004517,Wandsworth 037A,Investigation complete; no suspect identified
c7a3531989858d103ef291db40a7d693a92c59b3e002c61b77eb2d9fd263c2e7,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.062892,51.596711,On or near Hollington Road,E01002079,Haringey 012C,Investigation complete; no suspect identified
7e3f54800dd043c681d4a5b73716d605fee772b272ab00e0ef14cc9f7a86a577,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.284807,51.418347,On or near Beaumont Close,E01002951,Kingston upon Thames 003C,Investigation complete; no suspect identified
2c7dbc2eb22067e2e28df92f874589f9b2ff058f8c3659b0239ad99438d4023d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.12149,51.387696,On or near Thornton Avenue,E01001177,Croydon 016C,Investigation complete; no suspect identified
074de3e750bb4cda2cc2145d3542e34f236268b79ffbcf7fa0d7145a65294faa,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.040815,51.451968,On or near Holmesley Road,E01003232,Lewisham 015C,Investigation complete; no suspect identified
eb5bed050ed8f0f1d68d6508784a16dceb32407d84ebcb3b9393199082698f97,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.338619,51.474785,On or near St John's Road,E01002677,Hounslow 015E,Suspect charged
